houestype,area,unitprice,orientation,floor,zhuangxiucd,estate,region,street,yearbuilt
4室2厅3卫,107,12150,东,底层地上层数（共3层）,精装修,协信彩云湖1号,九龙坡,巴国城,2015
3室1厅2卫,109.07,14028,西南,底层（共5层）,毛坯,金科中央御院,南岸,茶园新区,2016
3室2厅2卫,97.5,10564,南北,顶层（共9层）,毛坯,新城悦隽风华,沙坪坝,大学城,有
4室2厅2卫,140.57,17059,南,中层（共8层）,精装修,保利堂悦薇园,南岸,茶园新区,2018
3室2厅2卫,165.23,15009,东,低层（共18层）,毛坯,龙湖九里晴川二期龙湖揽境,渝北,礼嘉,无
3室2厅1卫,82,16463,南,中层（共8层）,精装修,万科星光天空之城,沙坪坝,新桥,2021
3室2厅1卫,75,12533,西,高层（共34层）,精装修,富力城新壹站,沙坪坝,大学城,无
4室2厅3卫,149,16443,东北,中层（共32层）,精装修,融创滨江壹号,沙坪坝,石井坡,无
4室2厅2卫,133.89,17552,南,顶层（共8层）,毛坯,龙湖九里晴川二期龙湖揽境,渝北,礼嘉,无
6室2厅5卫,218.46,17852,南,底层地上层数（共1层）,毛坯,融创嘉德庄园,渝北,空港新城,
3室2厅2卫,99.45,11564,东南,中层（共33层）,精装修,融创欧麓花园城铂爵郡,巴南,鹿角,2018
3室2厅1卫,83.79,15276,南,低层（共26层）,精装修,鲁能城中央公馆,渝北,中央公园,无
4室2厅2卫,92.49,15029,东,底层（共7层）,中装修,万年锦苑,渝北,人和,有
4室2厅2卫,139,17698,南,底层（共25层）,毛坯,半山悦景,九龙坡,黄桷坪,2023
6室2厅4卫,165,11455,东,底层地上层数（共4层）,毛坯,同景国际城雍华府,南岸,茶园新区,2014
3室2厅2卫,100,16800,南,高层（共26层）,精装修,招商时光序,九龙坡,石桥铺,2020
3室2厅1卫,75.07,13721,南,低层（共34层）,简装修,富力城新壹站,沙坪坝,大学城,无
2室2厅1卫,71.26,14454,南,中层（共32层）,精装修,光华可乐小镇,江北,南桥寺,无
2室2厅2卫,125.42,48318,南,高层（共47层）,精装修,重庆来福士住宅,渝中,朝天门,无
2室2厅1卫,70.7,12588,南,底层（共18层）,精装修,金科中央御院,南岸,茶园新区,2016
3室2厅2卫,99,19798,西北,高层（共8层）,毛坯,春风与辰,九龙坡,巴国城,2023
2室2厅1卫,86.45,11567,南,高层（共29层）,精装修,新城丽都,渝北,冉家坝,无
3室2厅2卫,106,15943,南北,中层（共18层）,精装修,融创御锦,渝北,汽博中心,2014
4室2厅2卫,140.97,13123,东南,高层（共17层）,毛坯,保利堂悦杏园,南岸,茶园新区,2018
3室2厅2卫,107.54,10694,东南,底层（共34层）,毛坯,和记黄埔御峰三期尚都,南岸,海棠溪,2020
2室2厅1卫,74.61,15011,南,高层（共33层）,精装修,金辉城春上南滨,南岸,铜元局,2015
4室2厅3卫,167.1,14482,东,底层地上层数（共2层）,精装修,北大资源紫境府别墅,南岸,南岸其他,2021
2室2厅1卫,68,11471,东南,高层（共18层）,毛坯,金科中央御院,南岸,茶园新区,2016
4室2厅2卫,128,11641,南,低层（共8层）,毛坯,融创江南融府,南岸,南岸其他,2018
3室2厅2卫,101.29,19647,南,高层（共8层）,毛坯,中央公园悦府,渝北,中央公园,2023
2室2厅1卫,78,14744,东南,低层（共31层）,精装修,龙湖U城八组团,沙坪坝,大学城,无
3室2厅2卫,148,21486,南北,低层（共41层）,豪华装修,阳光城天澜道11号,江北,江北嘴,2018
3室2厅2卫,148.38,21431,南北,中层（共39层）,豪华装修,阳光城天澜道11号,江北,江北嘴,2023
4室2厅2卫,127,12441,南,中层（共27层）,毛坯,鲁能泰山7号五街区,渝北,中央公园,2018
3室2厅2卫,79.35,13863,南,底层（共33层）,精装修,保利爱尚里尚景,九龙坡,石坪桥,2018
2室2厅1卫,59.1,13198,南,低层（共12层）,毛坯,居然雅素里,渝北,农业园区,2020
4室2厅2卫,120,20667,南,低层（共6层）,精装修,首地江山赋,渝北,悦来,2018
3室2厅2卫,109.64,9942,东南,高层（共18层）,精装修,回龙湾小区,南岸,回龙湾,2006
3室2厅2卫,108.69,11041,西北,高层（共26层）,精装修,时代都汇,南岸,茶园新区,2014
4室2厅2卫,154.74,19064,南,中层（共41层）,精装修,融景城馨苑,江北,建东路,无
4室2厅2卫,140.35,11756,东南,低层（共13层）,简装修,御璟悦来,渝北,悦来,2017
4室2厅2卫,136.89,12053,东南,中层（共17层）,毛坯,华侨城云麓台,渝北,礼嘉,2021
4室2厅2卫,99.01,14645,南北,高层（共8层）,毛坯,爱情天宸万璟,渝北,回兴,2022
3室2厅2卫,100.14,16177,南北,低层（共8层）,精装修,万科星光天空之城,沙坪坝,新桥,2020
3室2厅2卫,95.49,11729,东,高层（共33层）,精装修,佳兆业滨江新城江城时光,大渡口,茄子溪,无
3室2厅1卫,77,16364,东,中层（共26层）,中装修,康德国际,渝中,大坪,无
3室2厅2卫,83,15542,南,低层（共8层）,毛坯,泷悦长安,沙坪坝,西永,2022
3室2厅2卫,100.35,11460,东南,高层（共33层）,毛坯,融创江南融府,南岸,南岸其他,2018
2室2厅1卫,61.05,14087,东,中层（共30层）,精装修,汇祥林里3000,渝北,空港新城,2018
3室1厅2卫,128.31,10093,东南,高层（共5层）,毛坯,银翔翡翠谷A组团,南岸,茶园新区,2013
4室2厅2卫,121,17273,南北,高层（共18层）,毛坯,半山悦景,九龙坡,黄桷坪,2023
4室2厅2卫,107.34,9316,南,低层（共34层）,精装修,山千院东苑,南岸,回龙湾,2012
4室2厅2卫,141.24,13452,南北,中层（共8层）,毛坯,雅居乐滨爵府,渝北,礼嘉,2018
2室2厅1卫,89.29,8624,东南,高层（共34层）,简装修,智汇江南,南岸,铜元局,2000
4室2厅3卫,143,18881,南,低层（共6层）,毛坯,中粮天悦壹号,江北,石马河,2019
5室2厅4卫,320.28,21544,西,中层（共27层）,精装修,公园大道上府,渝北,中央公园,2017
3室2厅2卫,98,8673,南,低层（共34层）,毛坯,富力城2R,沙坪坝,大学城,2020
4室1厅2卫,160,16563,东,高层（共7层）,精装修,首地江山赋,渝北,悦来,2019
3室2厅2卫,107.12,11202,东,高层（共34层）,毛坯,和记黄埔御峰三期尚都,南岸,海棠溪,2018
3室2厅2卫,84,10476,南北,中层（共8层）,精装修,美好·天赋,江北,寸滩,2019
3室2厅2卫,97,12887,南,中层（共28层）,简装修,鲁能泰山7号五街区,渝北,中央公园,2018
3室2厅1卫,82,16585,南,底层（共7层）,精装修,万科星光天空之城,沙坪坝,新桥,2023
3室2厅2卫,116.7,23822,南,顶层（共56层）,精装修,万科翡翠云阶,渝中,化龙桥,无
4室2厅2卫,127.11,8497,南,高层（共33层）,毛坯,金科金辉博翠山鉴博A区,北碚,蔡家,2018
3室2厅1卫,82,16585,南,中层（共8层）,精装修,万科星光天空之城,沙坪坝,新桥,2022
3室2厅3卫,119.29,16682,西北,中层（共11层）,精装修,龙湖两江新宸云麓,渝北,礼嘉,无
5室3厅4卫,217,11152,南,底层地上层数（共1层）,豪华装修,庆隆南山高尔夫国际社区钻石岛,南岸,茶园新区,2015
4室2厅3卫,140,11786,南北,高层（共8层）,毛坯,爱情天宸万璟,渝北,回兴,2019
4室2厅2卫,127,12283,北,高层（共31层）,毛坯,金辉中央铭著,渝北,中央公园,2019
2室2厅1卫,71.14,16165,南北,中层（共35层）,精装修,万科锦程,渝中,大坪,2013
3室2厅3卫,147.33,11493,西,底层地上层数（共4层）,精装修,龙湖康田麓宸别墅,南岸,茶园新区,2018
3室1厅2卫,103.6,12548,南,中层（共28层）,精装修,融创江南融府,南岸,南岸其他,2018
2室1厅1卫,82.92,13869,北,高层（共30层）,精装修,鲁能星城一街区,渝北,龙头寺,2004
4室2厅2卫,115,3913,南北,底层（共31层）,毛坯,朗诗·福源時代,江津,江津,2023
3室2厅2卫,98.91,10616,南,高层（共27层）,精装修,保亿丽景紫园,北碚,蔡家,2018
4室2厅2卫,150,11000,北,高层（共12层）,精装修,华侨城·溪山集,渝北,礼嘉,有
2室1厅1卫,83.41,10311,西北,低层（共33层）,精装修,富力城河畔里,沙坪坝,大学城,2013
4室2厅2卫,120.65,20307,南,高层（共17层）,简装修,龙湖昱湖壹号铂岸,渝北,礼嘉,2018
3室2厅2卫,97.39,12630,南,顶层（共7层）,简装修,中国铁建万国城68號,南岸,茶园新区,2018
3室2厅2卫,72,15000,东南,中层（共26层）,精装修,锦江华府,南岸,弹子石,2015
3室3厅3卫,149.41,16398,西,底层地上层数（共3层）,精装修,和记黄埔御峰别墅,南岸,海棠溪,2017
4室2厅2卫,132,9545,南,中层（共32层）,毛坯,洺悦城,巴南,鱼洞,2021
4室2厅3卫,228.06,24116,北,中层（共18层）,毛坯,龙湖舜山府,渝北,照母山,无
4室2厅2卫,133.89,17552,南,顶层（共8层）,毛坯,龙湖九里晴川二期龙湖揽境,渝北,礼嘉,无
3室2厅2卫,99,14848,南,低层（共8层）,精装修,保利拾光年,渝北,悦来,2022
4室2厅2卫,115.25,27158,北,中层地上层数（共4层）,毛坯,金茂国际生态新城金茂墅倾城,渝北,中央公园,2017
3室2厅1卫,73.67,12217,西,高层（共34层）,精装修,富力城新壹站,沙坪坝,大学城,无
3室2厅2卫,90.88,12984,南,底层（共8层）,毛坯,中国铁建山语桃源,渝北,中央公园,2023
4室2厅3卫,236.25,20529,南北,高层（共8层）,毛坯,鲁能星城外滩,江北,寸滩,2017
4室2厅2卫,124.01,13305,南,中层（共32层）,精装修,鲁能星城十二街区,渝北,龙头寺,2010
3室2厅2卫,165.23,15009,东,低层（共18层）,毛坯,龙湖九里晴川二期龙湖揽境,渝北,礼嘉,无
4室2厅2卫,170.54,19643,南北,高层（共27层）,精装修,中国铁建西派城,江北,海尔路,2017
4室2厅2卫,135.12,12211,东南,中层（共7层）,毛坯,保利堂悦杏园,南岸,茶园新区,2017
4室2厅2卫,120,20667,南,低层（共6层）,精装修,首地江山赋,渝北,悦来,2018
3室1厅2卫,89.84,12801,东南,高层（共34层）,简装修,巨成龙湾,南岸,回龙湾,2009
4室2厅2卫,120,14417,南,低层（共17层）,精装修,保亿御景玖园,北碚,蔡家,2023
5室3厅4卫,412,38835,南,底层地上层数（共3层）,毛坯,棕榈泉国际花园别墅,渝北,人和,2013
3室2厅2卫,118.48,14602,东南,低层（共32层）,精装修,鲁能星城十二街区,渝北,龙头寺,2010
3室1厅1卫,99.08,17158,南,中层（共33层）,精装修,鲁能星城六街区,渝北,龙头寺,2015
2室2厅1卫,79.29,13621,东北,中层（共32层）,简装修,融侨城二期花样派,南岸,铜元局,2015
3室2厅1卫,85,8000,南,中层（共25层）,精装修,旭阳台北城二期,沙坪坝,大学城,有
4室2厅2卫,180.78,14271,东南,中层（共5层）,毛坯,保利堂悦杏园,南岸,茶园新区,2017
3室2厅2卫,123,9512,南北,中层（共8层）,毛坯,雅居乐富春山居,渝北,回兴,2023
5室2厅3卫,120.66,14918,南北,顶层（共6层）,毛坯,协信城立方,沙坪坝,大学城,有
5室5厅3卫,231.49,10281,南,底层地上层数（共3层）,毛坯,庆隆南山高尔夫国际社区钻石岛,南岸,茶园新区,2012
2室1厅1卫,72.55,15134,东南,高层（共34层）,精装修,和黄御峰四期尚城,南岸,海棠溪,2017
3室2厅2卫,107,15514,北,中层（共18层）,精装修,华宇北城雅郡,渝北,龙头寺,2018
5室2厅5卫,227,11366,南,底层地上层数（共3层）,毛坯,碧桂园长桥江山,北碚,蔡家,2019
4室2厅2卫,138.88,13321,西北,高层（共8层）,精装修,华侨城·云溪别院二期,渝北,礼嘉,有
4室2厅2卫,156.28,8830,北,低层（共31层）,中装修,佳居花园B区,渝北,冉家坝,有
3室2厅2卫,90.88,12984,南,底层（共8层）,毛坯,中国铁建山语桃源,渝北,中央公园,2023
3室2厅2卫,135.59,22494,东北,高层（共33层）,精装修,约克郡.禧悦,渝北,照母山,无
4室2厅2卫,134.06,13576,南,低层（共30层）,精装修,龙湖九里峰景,渝北,礼嘉,无
3室2厅1卫,93.17,12450,东南,中层（共33层）,精装修,金科天元道砚北B组团,渝北,大竹林,有
4室1厅2卫,111,12162,东南,高层（共23层）,精装修,鲁能领秀城一街区,南岸,茶园新区,2017
3室2厅2卫,98,18776,南,中层（共8层）,精装修,保利阅江台,江北,石马河,2020
3室2厅2卫,90.53,15096,南,高层（共8层）,毛坯,北辰·香麓,渝北,中央公园,2020
4室2厅2卫,143.2,14665,南,中层（共32层）,精装修,中交中央公园,渝北,中央公园,2020
3室2厅2卫,88,12273,南,中层（共17层）,精装修,学樘金茂悦,九龙坡,中梁山,2023
3室2厅2卫,86.12,18114,南,中层（共29层）,精装修,鲁能泰山7号十三街区,渝北,中央公园,2018
3室2厅1卫,96.33,13495,南,低层（共39层）,精装修,金辉城春上南滨,南岸,铜元局,2016
3室2厅2卫,89.45,12666,东南,中层（共34层）,精装修,富力城天禧,沙坪坝,大学城,无
3室2厅2卫,134.47,17848,南北,顶层（共8层）,毛坯,上东汇北区一组团,渝北,中央公园,2017
4室2厅2卫,156,25641,南,顶层（共8层）,精装修,中粮中央公园瑞府,渝北,中央公园,2020
3室1厅2卫,109.07,14028,西南,底层（共5层）,毛坯,金科中央御院,南岸,茶园新区,2016
4室2厅2卫,85.58,14606,南北,顶层（共7层）,毛坯,协信城立方揽院,沙坪坝,大学城,有
3室1厅1卫,102.78,17319,东北,中层（共32层）,精装修,金科公园王府,渝北,龙头寺,2013
4室2厅2卫,222.43,29672,东北,中层（共10层）,毛坯,龙湖宸峯,渝北,礼嘉,2021
4室2厅2卫,127.72,12136,南,中层（共8层）,毛坯,新天泽樾麓台,北碚,蔡家,2022
2室2厅1卫,62,12742,南,低层（共13层）,毛坯,居然雅素里,渝北,农业园区,2022
3室2厅2卫,114.5,17729,北,中层（共32层）,精装修,世茂茂悦府,渝北,照母山,无
2室2厅1卫,59.1,13198,南,低层（共12层）,毛坯,居然雅素里,渝北,农业园区,2020
4室2厅3卫,156,17308,南北,中层（共38层）,毛坯,江北嘴·公园里,渝北,龙头寺,2020
4室2厅2卫,133.89,17552,南,顶层（共8层）,毛坯,龙湖九里晴川二期龙湖揽境,渝北,礼嘉,无
3室2厅2卫,99,15152,南,底层（共6层）,简装修,铂悦滨江,渝北,悦来,2023
3室2厅1卫,79.21,8837,南北,顶层（共18层）,精装修,协信城立方,沙坪坝,大学城,有
3室2厅2卫,116.7,23822,南,顶层（共56层）,精装修,万科翡翠云阶,渝中,化龙桥,无
3室2厅2卫,87.01,17814,西,高层（共32层）,精装修,金茂国际生态新城锦悦,渝北,中央公园,2017
2室2厅1卫,86.45,11567,南,高层（共29层）,精装修,新城丽都,渝北,冉家坝,无
3室2厅2卫,159.87,10509,南,中层（共18层）,中装修,路华苑,渝北,加州新牌坊,无
4室2厅3卫,156,18333,南北,中层（共38层）,毛坯,江北嘴·公园里,渝北,龙头寺,2020
4室2厅3卫,174.02,14309,南,底层（共1层）,毛坯,鲁能领秀城,南岸,茶园新区,2018
3室2厅2卫,99,15657,南,中层（共17层）,精装修,保利时区,渝北,悦来,2021
4室2厅2卫,89,18876,东南,中层（共18层）,毛坯,东原·映阅,渝北,农业园区,2020
3室2厅1卫,96.77,14261,南,高层（共22层）,精装修,仁安龙城国际三期,渝北,龙头寺,2015
2室2厅1卫,81.66,10409,南北,低层（共33层）,精装修,山千院东苑,南岸,回龙湾,2012
2室2厅1卫,89.17,8972,东南,高层（共17层）,精装修,美堤雅城B区,南岸,丹龙路,2005
4室2厅3卫,187.45,19739,东,中层（共12层）,精装修,融创国宾壹号院,九龙坡,石桥铺,2018
3室2厅2卫,165.23,15009,东,低层（共18层）,毛坯,龙湖九里晴川二期龙湖揽境,渝北,礼嘉,无
3室2厅1卫,68.37,10385,南北,高层（共27层）,精装修,银翔翡翠谷B组团,南岸,茶园新区,2014
4室2厅2卫,169.29,14472,南北,中层（共32层）,毛坯,重庆洺悦府,江北,大石坝,2018
4室2厅2卫,136,12500,南,底层地上层数（共8层）,毛坯,保利堂悦别墅,南岸,茶园新区,2019
3室2厅2卫,92.24,17671,南,低层（共32层）,精装修,金茂国际生态新城锦悦,渝北,中央公园,2016
4室2厅2卫,86.45,14459,南北,顶层（共7层）,毛坯,协信城立方玺院,沙坪坝,大学城,有
6室2厅5卫,218.46,17852,南,底层地上层数（共1层）,毛坯,融创嘉德庄园,渝北,空港新城,
4室2厅3卫,140.24,11766,南北,中层（共8层）,毛坯,爱情天宸万璟,渝北,回兴,2022
4室2厅2卫,161.4,11772,东南,中层（共12层）,简装修,北大资源紫境府,南岸,南岸其他,2017
3室2厅2卫,94,10426,南,中层（共8层）,精装修,三一云城,江北,复盛,2022
4室2厅2卫,143.2,14665,南,中层（共32层）,精装修,中交中央公园,渝北,中央公园,2020
2室2厅1卫,70.23,10679,东南,低层（共16层）,简装修,金科中央御院,南岸,茶园新区,2016
3室2厅3卫,179.33,21190,西南,顶层（共30层）,精装修,洋世达南滨特区,南岸,南坪东路,2017
3室2厅2卫,120.23,13724,东南,高层（共32层）,精装修,招商花园城三期,渝北,龙头寺,2014
4室2厅2卫,102,19608,南,底层（共20层）,毛坯,万科璞园,渝北,中央公园,2023
6室4厅6卫,148,24189,南北,底层（共6层）,毛坯,俊峰·山万里,沙坪坝,石井坡,2021
3室2厅3卫,147.33,11493,西,底层地上层数（共4层）,精装修,龙湖康田麓宸别墅,南岸,茶园新区,2018
2室2厅1卫,60.45,10091,南北,低层（共30层）,精装修,旭辉城,巴南,龙洲湾,2015
3室2厅2卫,103,12427,东,中层（共33层）,精装修,融创滨江壹号三期观麓台,沙坪坝,石井坡,无
5室3厅4卫,412,38835,南,底层地上层数（共3层）,毛坯,棕榈泉国际花园别墅,渝北,人和,2013
3室2厅1卫,89,12697,南,低层（共22层）,毛坯,常青藤·湖上初晴,渝北,农业园区,2020
4室2厅2卫,99,11717,南,顶层（共8层）,毛坯,电建·清韵阶庭,沙坪坝,大学城,2021
